date,price
2022- 06- 24,"1,288.89"
2022- 06- 27,"1,286.31"
2022- 06- 28,"1,292.06"
2022- 06- 29,"1,301.90"
2022- 06- 30,"1,287.51"
2022- 07- 01,"1,298.67"
2022- 07- 04,"1,295.87"
2022- 07- 05,"1,308.95"
2022- 07- 06,"1,304.79"
2022- 07- 07,"1,297.62"
2022- 07- 08,"1,294.68"
2022- 07- 11,"1,310.81"
2022- 07- 12,"1,305.21"
2022- 07- 13,"1,304.73"
2022- 07- 14,"1,316.41"
2022- 07- 15,"1,317.74"
2022- 07- 18,"1,318.30"
2022- 07- 19,"1,305.12"
2022- 07- 20,"1,313.10"
2022- 07- 21,"1,306.16"
2022- 07- 22,"1,310.01"
2022- 07- 25,"1,311.12"
2022- 07- 26,"1,310.10"
2022- 07- 27,"1,306.08"
2022- 07- 28,"1,295.47"
2022- 07- 29,"1,302.97"
2022- 08- 01,"1,307.33"
2022- 08- 02,"1,311.82"
2022- 08- 03,"1,307.82"
2022- 08- 04,"1,302.41"
2022- 08- 05,"1,302.24"
2022- 08- 08,"1,299.10"
2022- 08- 09,"1,306.14"
2022- 08- 10,"1,297.33"
2022- 08- 11,"1,305.14"
2022- 08- 12,"1,301.31"
2022- 08- 15,"1,310.52"
2022- 08- 16,"1,311.04"
2022- 08- 17,"1,314.88"
2022- 08- 18,"1,326.84"
2022- 08- 19,"1,335.61"
2022- 08- 22,"1,343.43"
2022- 08- 23,"1,339.17"
2022- 08- 24,"1,340.60"
2022- 08- 25,"1,334.32"
2022- 08- 26,"1,341.81"
2022- 08- 29,"1,345.62"
2022- 08- 30,"1,349.77"
2022- 08- 31,"1,341.19"
2022- 09- 01,"1,355.82"
2022- 09- 02,"1,361.15"
2022- 09- 05,"1,369.39"
2022- 09- 06,"1,377.07"
2022- 09- 07,"1,377.11"
2022- 09- 08,"1,384.55"
2022- 09- 09,"1,379.77"
2022- 09- 12,"1,374.63"
2022- 09- 13,"1,394.68"
2022- 09- 14,"1,391.01"
2022- 09- 15,"1,398.41"
2022- 09- 16,"1,384.77"
2022- 09- 19,"1,390.08"
2022- 09- 20,"1,392.50"
2022- 09- 21,"1,397.71"
2022- 09- 22,"1,404.23"
2022- 09- 23,"1,421.34"
2022- 09- 26,"1,430.19"
2022- 09- 27,"1,426.32"
2022- 09- 28,"1,424.48"
2022- 09- 29,"1,429.99"
2022- 09- 30,"1,439.96"
2022- 10- 03,"1,433.45"
2022- 10- 04,"1,415.53"
2022- 10- 05,"1,415.63"
2022- 10- 06,"1,408.31"
2022- 10- 07,"1,424.94"
2022- 10- 10,"1,427.61"
2022- 10- 11,"1,431.42"
2022- 10- 12,"1,424.49"
2022- 10- 13,"1,430.69"
2022- 10- 14,"1,440.44"
2022- 10- 17,"1,430.71"
2022- 10- 18,"1,425.02"
2022- 10- 19,"1,434.88"
2022- 10- 20,"1,430.20"
2022- 10- 21,"1,428.32"
2022- 10- 24,"1,444.63"
2022- 10- 25,"1,426.92"
2022- 10- 26,"1,412.52"
2022- 10- 27,"1,421.23"
2022- 10- 28,"1,421.66"
2022- 10- 31,"1,425.83"
2022- 11- 01,"1,416.73"
2022- 11- 02,"1,412.45"
2022- 11- 03,"1,423.70"
2022- 11- 04,"1,403.29"
2022- 11- 07,"1,392.44"
2022- 11- 08,"1,375.03"
2022- 11- 09,"1,371.13"
2022- 11- 10,"1,349.82"
2022- 11- 11,"1,313.69"
2022- 11- 14,"1,323.87"
2022- 11- 15,"1,316.21"
2022- 11- 16,"1,336.65"
2022- 11- 17,"1,342.65"
2022- 11- 18,"1,339.71"
2022- 11- 21,"1,359.30"
2022- 11- 22,"1,352.65"
2022- 11- 23,"1,336.85"
2022- 11- 24,"1,326.69"
2022- 11- 25,"1,334.48"
2022- 11- 28,"1,339.75"
2022- 11- 29,"1,325.36"
2022- 11- 30,"1,301.65"
2022- 12- 01,"1,304.23"
2022- 12- 02,"1,297.89"
2022- 12- 05,"1,305.49"
2022- 12- 06,"1,319.79"
2022- 12- 07,"1,314.38"
2022- 12- 08,"1,315.83"
2022- 12- 09,"1,303.87"
2022- 12- 12,"1,306.08"
2022- 12- 13,"1,289.13"
2022- 12- 14,"1,295.42"
2022- 12- 15,"1,318.51"
2022- 12- 16,"1,309.47"
2022- 12- 19,"1,301.29"
2022- 12- 20,"1,283.71"
2022- 12- 21,"1,279.21"
2022- 12- 22,"1,291.64"
2022- 12- 23,"1,279.55"
2022- 12- 26,"1,273.91"
2022- 12- 27,"1,271.79"
2022- 12- 28,"1,274.37"
2022- 12- 29,"1,260.85"
2022- 12- 30,"1,260.92"
2023- 01- 02,"1,269.03"
2023- 01- 03,"1,279.10"
2023- 01- 04,"1,270.98"
2023- 01- 05,"1,274.26"
2023- 01- 06,"1,253.50"
2023- 01- 09,"1,239.28"
2023- 01- 10,"1,240.80"
2023- 01- 11,"1,242.50"
2023- 01- 12,"1,239.12"
2023- 01- 13,"1,237.26"
2023- 01- 16,"1,241.61"
2023- 01- 17,"1,237.34"
2023- 01- 18,"1,237.69"
2023- 01- 19,"1,232.21"
2023- 01- 20,"1,228.86"
2023- 01- 23,"1,229.97"
2023- 01- 24,"1,232.57"
2023- 01- 25,"1,232.57"
2023- 01- 26,"1,231.84"
2023- 01- 27,"1,229.62"
2023- 01- 30,"1,231.46"
2023- 01- 31,"1,233.30"
2023- 02- 01,"1,222.28"
2023- 02- 02,"1,224.78"
2023- 02- 03,"1,247.46"
2023- 02- 06,"1,260.25"
2023- 02- 07,"1,255.68"
2023- 02- 08,"1,260.46"
2023- 02- 09,"1,264.44"
2023- 02- 10,"1,267.45"
2023- 02- 13,"1,272.89"
2023- 02- 14,"1,272.53"
2023- 02- 15,"1,283.54"
2023- 02- 16,"1,289.51"
2023- 02- 17,"1,295.87"
2023- 02- 20,"1,296.04"
2023- 02- 21,"1,305.75"
2023- 02- 22,"1,302.65"
2023- 02- 23,"1,297.89"
2023- 02- 24,"1,314.45"
2023- 02- 27,"1,317.40"
2023- 02- 28,"1,323.02"
2023- 03- 01,"1,305.41"
2023- 03- 02,"1,310.97"
2023- 03- 03,"1,295.73"
2023- 03- 06,"1,296.86"
2023- 03- 07,"1,318.29"
2023- 03- 08,"1,316.38"
2023- 03- 09,"1,325.51"
2023- 03- 10,"1,320.24"
2023- 03- 13,"1,296.58"
2023- 03- 14,"1,304.55"
2023- 03- 15,"1,313.04"
2023- 03- 16,"1,300.85"
2023- 03- 17,"1,308.37"
2023- 03- 20,"1,304.36"
2023- 03- 21,"1,303.42"
2023- 03- 22,"1,297.85"
2023- 03- 23,"1,286.23"
2023- 03- 24,"1,294.66"
2023- 03- 27,"1,297.92"
2023- 03- 28,"1,297.04"
2023- 03- 29,"1,305.30"
2023- 03- 30,"1,296.55"
2023- 03- 31,"1,306.11"
2023- 04- 03,"1,308.58"
2023- 04- 04,"1,310.08"
2023- 04- 05,"1,317.05"
2023- 04- 06,"1,318.50"
2023- 04- 07,"1,316.30"
2023- 04- 10,"1,320.62"
2023- 04- 11,"1,322.03"
2023- 04- 12,"1,322.63"
2023- 04- 13,"1,301.14"
2023- 04- 14,"1,304.00"
2023- 04- 17,"1,319.11"
2023- 04- 18,"1,319.13"
2023- 04- 19,"1,329.71"
2023- 04- 20,"1,323.61"
2023- 04- 21,"1,329.36"
2023- 04- 24,"1,332.51"
2023- 04- 25,"1,340.89"
2023- 04- 26,"1,338.01"
2023- 04- 27,"1,339.17"
2023- 04- 28,"1,337.78"
2023- 05- 01,"1,342.18"
2023- 05- 02,"1,342.21"
2023- 05- 03,"1,334.44"
2023- 05- 04,"1,322.95"
2023- 05- 05,"1,317.47"
2023- 05- 08,"1,321.49"
2023- 05- 09,"1,325.92"
2023- 05- 10,"1,317.76"
2023- 05- 11,"1,330.83"
2023- 05- 12,"1,342.41"
2023- 05- 15,"1,335.36"
2023- 05- 16,"1,342.35"
2023- 05- 17,"1,336.64"
