기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
2015,1,D,발달상권,1001241,혜화역 대학로_2,CS200008,한의원,195534857 ,2129 ,77,23,26,17,11,6,17,23,0,0,0,36,34,30,1,33,67,1,26,33,10,20,10,125601304,69933553,44584682,21918783,25276828,6357616,27463395,69933553,0,0,2610215,70257643,62844351,59061495,761153,59191421,132415854,1039284,61019331,52601771,15319799,39146825,22480265,1678,451,523,399,181,178,397,451,0,0,7,826,702,579,15,659,1412,7,352,710,231,531,241,2
2015,1,D,발달상권,1001241,혜화역 대학로_2,CS300016,안경,109703155 ,1602 ,70,30,17,14,12,13,14,16,14,0,3,21,26,40,11,44,56,3,40,17,19,15,7,75340914,34362241,18158317,12971258,14226908,14901057,15083374,19459305,14902936,0,2357526,23506030,29103525,44588351,10147723,47649588,60229184,2680054,34441081,18808152,23158959,18289224,10501302,1112,490,270,216,192,208,226,255,235,0,45,327,425,636,169,693,889,54,642,261,295,228,103,2
2015,1,D,발달상권,1001241,혜화역 대학로_2,CS100010,커피-음료,692261685 ,81523 ,65,35,12,14,13,14,13,19,16,11,4,15,22,29,20,49,52,3,60,20,8,8,1,434586128,257675557,80922234,81185437,85996125,93598752,92883580,143769033,113906524,113903370,21874690,77848699,136516468,177353669,164764789,347054569,335019842,20525836,392679240,146472672,51290892,62820951,8284818,53055,28468,10428,10905,10050,10968,10704,14732,13736,7247,3830,12136,19812,23799,14699,39367,41034,2988,49610,14636,6448,5497,1222,14
2015,1,D,발달상권,1001241,혜화역 대학로_2,CS200003,예술학원,277613546 ,2902 ,80,21,20,17,12,20,11,18,2,0,9,29,20,39,3,44,56,6,49,11,12,18,4,232802440,44811106,63582966,49184374,31031668,48427794,40575638,40997391,3813715,0,21448657,67512371,51371345,132514030,4767143,103333227,156597810,35502893,126952098,32753747,30609252,29008054,5104992,2574,328,412,579,192,854,537,309,19,0,343,745,699,1096,19,1729,1133,205,1620,94,90,831,24,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS300011,일반의류,147374284 ,1824 ,77,23,12,15,11,19,20,16,7,0,1,17,32,43,7,19,81,2,20,10,16,23,30,113435545,33938739,21409192,34607011,14681779,20008154,22729409,21628384,12310355,0,1767769,24342144,62650169,53930025,4684177,29478670,107630524,1616496,15139771,13176417,20311341,39025307,47839865,1335,489,213,205,229,332,356,298,191,0,17,261,574,771,201,449,1346,93,778,199,241,295,190,10
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS300028,화초,29691986 ,1428 ,83,17,12,11,16,23,22,16,1,0,7,18,29,37,9,50,50,3,56,21,10,7,3,24778369,4913617,2509429,1954507,2399874,7587393,10327166,4498707,414910,0,1534896,5855170,6845146,12695274,2761500,11155628,14096346,1350967,13480514,5545134,3146862,1351624,376874,1213,215,134,104,148,465,362,187,28,0,70,282,360,546,170,625,757,85,794,245,144,87,31,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS100008,분식전문점,613215587 ,77125 ,73,27,14,15,15,14,15,15,12,6,4,18,15,36,21,47,53,6,51,20,13,8,2,436390917,176824670,81925510,77051888,94891872,88061016,94460631,91917343,84907327,32915256,11803456,120142361,99646008,250261739,98446767,271451084,321709331,35482660,315187026,108863582,80878359,44437366,8311424,55132,21993,10787,10187,11550,11171,11437,11248,10745,4214,1668,14770,13143,30917,12413,34219,41762,5547,42633,11700,9153,5906,1044,15
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200037,노래방,34313106 ,2553 ,68,33,11,11,14,15,18,19,14,33,0,1,7,23,36,65,35,11,68,10,5,5,1,22873131,11439975,3768650,3337081,4411199,5147869,6208332,6582683,4857292,12873082,24567,129248,996892,7179992,13109325,22441826,11871280,2875432,21473327,5225743,2034742,1968235,735627,1723,830,281,255,332,394,461,484,346,913,2,18,126,555,939,1642,911,261,1679,308,142,130,33,4
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS100006,패스트푸드점,449815203 ,63663 ,68,32,13,13,13,13,15,17,16,10,12,24,15,25,14,58,42,4,62,17,9,7,1,300424203,149391000,58370532,58212048,57083108,61702380,65056135,73547600,75843400,46799774,37512533,110786620,74732250,120668935,59315091,245173961,172672200,15087129,248245340,74548570,43363701,29794711,6806709,43036,20627,8425,8367,8482,8473,9289,10531,10096,6475,7385,15261,9572,16023,8947,35741,25752,2629,37807,10422,5633,4189,812,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS100004,양식음식점,379201473 ,26486 ,73,28,14,14,15,14,16,14,14,1,1,28,19,42,8,47,53,3,61,18,8,9,2,267309728,111891745,47322863,54011224,53637490,52366267,59971884,58686832,53204913,15933493,1751920,90572183,64201885,157780057,48961935,175059175,188460869,9687879,217497268,69980540,30434852,29051027,6868478,19242,7244,3539,3724,3941,3734,4304,3676,3568,405,221,7275,5148,11116,2321,11930,13777,932,15815,4353,1903,2239,465,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200003,예술학원,227481481 ,1506 ,66,34,9,10,18,21,9,30,4,0,5,12,23,53,7,37,64,0,34,9,33,17,6,170335863,57145618,32614739,24154672,33863971,65133355,14569126,49518188,7627430,0,13368716,38060841,52365661,101185346,22500917,58703394,163489305,0,72899656,17117632,76658089,46590383,8926939,1094,412,92,96,307,479,120,336,76,0,38,266,420,668,114,584,915,0,730,69,342,303,55,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200002,외국어학원,70902891 ,354 ,93,7,30,13,22,21,8,7,0,0,9,18,26,42,6,29,71,0,42,19,12,23,3,66276007,4626884,20101489,8647611,15417637,16965373,5143897,4626884,0,0,5398779,14944679,15702787,31205749,3650897,19711305,51191586,0,25850805,18175201,9904377,14792286,2180222,329,25,104,45,76,75,29,25,0,0,32,63,93,147,19,105,249,0,149,69,43,83,10,1
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS300016,안경,127637764 ,1804 ,72,28,15,14,15,13,14,16,12,0,5,20,25,39,11,40,60,4,41,16,18,15,6,89655742,37982022,20084315,16051096,21062325,15838336,16619670,20053946,17928076,0,5235826,24746435,34745314,51840408,11069781,50519838,77117926,3363161,37068850,20557362,30223342,25714991,10710058,1294,510,273,250,273,241,257,294,216,0,89,361,447,708,199,721,1083,72,734,293,332,269,104,2
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200030,피부관리실,15534795 ,227 ,66,34,4,21,20,10,11,26,8,0,51,23,13,13,1,18,82,0,61,22,5,13,0,7953058,7581737,266910,2748331,2689701,1032043,1216073,5253342,2328395,0,6154580,3727235,2128691,3350911,173378,3069672,12465123,0,7135756,4789343,1432398,2177298,0,153,74,9,49,48,23,24,57,17,0,115,49,30,30,3,41,186,0,138,48,11,30,0,1
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS100003,일식음식점,172564132 ,8165 ,75,25,13,13,14,15,20,16,9,24,0,13,6,22,35,61,39,5,49,24,11,9,3,129653944,42910188,22694844,22987474,24658055,26433653,32879918,27621984,15288204,31309927,0,28895085,12131586,46623274,53604260,96189776,60801678,5765017,70236907,40077156,22643522,12712889,5555963,6468,1697,1154,1187,1285,1352,1490,961,736,882,0,2257,1046,2647,1333,4407,3250,546,3676,1465,955,740,284,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS100007,치킨전문점,2834608 ,358 ,100,0,49,5,14,13,19,0,0,0,0,40,18,42,0,65,35,24,53,3,13,8,0,2822403,12205,825590,301224,660714,691649,343226,12205,0,0,0,1076230,438351,1320027,0,1712106,797988,442009,1396768,156574,319232,195512,0,356,2,96,36,90,86,48,2,0,0,0,118,61,179,0,226,115,62,182,16,52,27,0,1
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS300022,화장품,293666225 ,9430 ,75,26,14,14,17,16,14,13,12,0,5,20,23,36,17,31,69,5,55,14,9,14,4,238716516,54949709,40651666,38796079,58331074,40831642,60106055,36049967,18899742,0,34672563,83525054,63985154,88642360,22841094,71900353,207317096,5789257,73881076,35402575,32985842,68733263,62425435,7025,2405,1288,1282,1624,1480,1351,1248,1157,0,426,1840,2121,3417,1626,2930,6463,451,5123,1341,833,1268,378,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS300021,문구,17476071 ,746 ,100,0,18,19,26,18,19,0,0,0,8,32,40,20,0,48,52,8,48,12,10,21,1,17476071,0,5045390,2432354,6156659,1703606,2138062,0,0,0,700206,8393259,6882711,1499895,0,3360527,4376253,259542,1602020,1000203,552393,4223805,98818,746,0,134,149,191,133,139,0,0,0,61,239,297,149,0,268,276,44,264,63,57,113,5,1
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS100002,중식음식점,64687993 ,3591 ,78,22,16,15,18,16,13,16,6,0,0,19,27,48,7,33,67,2,79,11,4,4,0,48620725,16067268,10374566,9003313,11159572,9996454,8086820,11880262,4187006,0,0,10123987,15430652,32770439,6362915,19647891,32071541,1040318,39200073,6723558,2276067,1943867,535549,2811,780,582,524,634,586,485,567,213,0,0,663,955,1732,241,959,1964,70,2317,307,105,112,12,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS300002,편의점,277052773 ,66856 ,70,30,13,14,14,14,15,16,14,16,13,12,13,23,22,61,39,4,62,17,9,6,1,189645374,87407399,37060091,36602856,36369316,38745241,40867870,47579793,39827606,52386223,30862699,31174363,34181784,64079388,64368316,179106107,97946666,9755156,161054805,53334021,29065642,19355250,4487899,46594,20262,8834,9007,9319,9438,9996,10989,9273,10939,8703,8078,8964,15565,14607,40498,26358,2880,41710,11251,6155,4133,727,1
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200005,스포츠 강습,46839001 ,197 ,100,0,29,20,15,30,6,0,0,0,0,26,7,51,16,25,75,2,45,29,9,14,2,46839001,0,14429221,11552206,5979192,10628525,4249857,0,0,0,0,17794478,4530106,19032239,5482178,15814318,30126508,186712,27881609,7297390,5709798,4356101,509214,197,0,64,44,30,45,14,0,0,0,0,56,23,93,25,63,129,2,112,30,23,24,2,2
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200028,미용실,145272588 ,6172 ,71,29,11,18,13,11,18,17,12,0,2,19,30,44,5,59,41,1,44,20,16,17,2,94264209,51008379,17081047,19190428,19597347,16150762,22244625,28739229,22269150,247238,2150771,25920039,43688703,63077620,10188217,86764700,58086736,1672964,78919146,31306768,16080012,13632155,3240394,4122,2050,700,865,832,753,972,1114,936,3,157,1350,1774,2592,296,4556,1604,81,3557,1233,649,526,116,6
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS100001,한식음식점,931474795 ,50096 ,71,29,12,14,14,15,16,18,11,15,4,21,11,27,23,61,39,6,50,17,13,11,4,629436113,302038682,113397888,120685631,120915759,129156036,145280799,172570898,129467784,170986236,30749813,163835986,86806687,252513081,226582992,553810617,275876239,28631816,363148334,163757859,136037448,100093975,38017423,34686,15410,6314,6669,6920,7483,7300,8290,7120,5816,2453,13266,7581,14473,6507,29677,17621,3233,24826,6940,5913,4998,1389,20
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200034,여관,36625468 ,1011 ,49,51,7,11,9,10,13,30,21,58,2,1,3,13,23,74,26,12,55,22,6,4,1,17311844,19313624,2402941,3975583,2928776,3498309,4506235,12390574,6923050,21674158,1056409,271650,1005792,4386379,8231080,25623184,9809936,3910829,20325614,7367185,2379958,1349895,99639,521,490,71,128,89,103,130,303,187,609,30,7,40,134,191,710,264,126,563,195,56,31,4,5
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS300015,가방,16318902 ,801 ,75,25,16,18,11,16,14,14,11,0,0,7,37,48,9,20,80,7,41,17,24,11,1,12220176,4098726,3042281,2708413,1756745,2979445,1733292,2173707,1925019,0,0,667156,5554470,8393774,1703502,3249622,12612521,467601,5548671,2665798,5566166,1565245,48662,600,201,126,142,85,130,117,113,88,0,0,54,297,381,69,157,628,54,320,128,185,91,6,1
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS100009,호프-간이주점,368612588 ,12480 ,73,27,8,12,13,14,26,17,10,51,0,0,0,8,41,70,30,13,37,34,8,6,1,247016323,121596265,44198741,51176952,39753594,38476958,73410078,73771981,47824284,166478109,0,0,949316,41366191,159818972,239242534,121795159,38507923,145416200,87294952,55682958,30109154,4026506,8278,4202,1586,1718,1357,1363,2254,2417,1785,5966,0,0,7,1278,5229,7727,4690,2155,5352,2158,1731,919,104,14
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS100005,제과점,94277050 ,13928 ,69,31,12,13,15,14,15,17,14,2,17,19,25,29,9,35,65,7,46,20,16,10,2,64445162,29831888,11215416,12292357,14385034,13571091,12981264,17192883,12639005,784609,14320281,19069568,26751819,25874063,7476710,29012944,51773208,4454862,31488327,18596405,15834098,8553883,1858577,9506,4422,1652,1826,2071,1895,2062,2416,2006,189,2372,2683,3472,3982,1230,4660,8617,958,6021,2652,2094,1281,271,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS300001,슈퍼마켓,199984124 ,13787 ,73,27,15,14,15,15,15,13,13,0,3,17,22,39,19,26,74,3,70,14,6,6,1,146162187,53821937,32323058,29034242,27673952,28987809,28143126,27313656,26508281,0,4552190,34232617,45926459,78374516,36898342,50728584,145937889,5462397,132999382,30391600,14728816,10959896,2124382,10104,3683,2014,1932,2073,2040,2045,1836,1847,0,420,2381,3000,5302,2684,3467,10088,408,9539,1845,856,767,141,6
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200007,치과의원,72745830 ,889 ,92,8,19,22,23,14,14,8,0,0,10,30,39,21,0,44,56,0,14,17,13,31,26,64428031,8317799,11742136,12602714,25208460,10688667,4186054,8317799,0,0,3800007,35120364,15955815,17869644,0,33226238,39519592,0,4553228,9916820,13561495,16321663,28392624,811,78,161,188,202,131,129,78,0,0,87,264,350,188,0,396,493,0,119,152,116,279,223,2
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200008,한의원,139624516 ,2147 ,79,21,17,19,16,1,27,21,0,0,2,28,33,37,1,30,70,1,32,35,12,17,4,96613076,43011440,19410465,18953330,16658592,3299359,38291330,43011440,0,0,6052085,37324652,47374617,45767675,3105487,27160025,108305328,118783,44481091,49820361,15483186,22814769,2747162,1702,445,320,497,332,11,542,445,0,0,13,692,744,692,6,604,1514,5,425,755,336,470,124,2
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200036,고시원,131218356 ,469 ,64,36,0,14,0,0,50,25,11,0,0,0,54,0,47,100,0,0,11,54,36,0,0,73220937,57997419,0,37700025,0,0,35520912,35353293,22644126,0,0,0,61993977,0,69224379,131218356,0,0,28819797,44401140,57997419,0,0,268,201,0,136,0,0,132,98,103,0,0,0,197,0,272,469,0,0,103,165,201,0,0,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS100010,커피-음료,875300023 ,109332 ,67,34,13,14,13,14,13,18,16,11,4,15,21,29,20,48,52,5,62,17,8,8,1,550007265,325292758,103483950,114997525,107381726,108032967,116111097,167374148,157918610,146067085,32021260,97775310,165361641,221571959,212502768,432792062,430889439,39316630,508664391,157847815,75887802,71881390,10083472,72214,37118,14395,14982,14225,14432,14180,18774,18344,11406,5918,15762,24438,31907,19901,51320,56597,6475,67192,16461,9093,7685,1010,14
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200041,사진관,43704591 ,1818 ,83,17,16,23,19,13,12,12,5,0,4,24,30,42,0,37,63,1,65,8,11,9,5,32136071,11568520,5718187,10322603,5646102,5048568,5400611,7547645,4020875,0,1319258,9232930,11121189,21881294,149920,16488318,25381033,915199,26942456,2267076,5084796,5400583,1259240,1395,423,257,319,343,212,264,249,174,0,51,406,492,863,6,627,1165,42,1256,119,168,158,50,6
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200016,당구장,41997037 ,4164 ,67,33,13,11,12,15,16,17,16,15,2,6,13,33,32,88,12,8,52,16,12,8,4,27800818,14196219,5298653,4913266,5154787,6472421,5961691,7457224,6738995,7705358,1016324,1795282,4642898,13977093,12860082,36925449,5071588,2459606,20710633,7988234,6494472,2849672,1494420,2782,1382,541,484,524,609,624,727,655,711,98,222,503,1361,1269,3613,551,318,2228,673,521,293,131,3
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS200024,스포츠클럽,35027417 ,177 ,93,7,36,28,3,18,8,7,0,0,18,15,14,37,16,52,48,0,29,32,7,32,0,32987173,2040244,7543547,12039698,5116598,6019091,2268239,2040244,0,0,7263257,2632014,7001213,11395814,6735119,18973082,15193041,0,10282629,6646307,2073267,15163921,0,164,13,62,52,5,29,16,13,0,0,33,26,23,66,29,88,86,0,47,54,14,59,0,1
2015,2,D,발달상권,1001241,혜화역 대학로_2,CS300017,시계및귀금속,62473952 ,697 ,80,20,16,14,16,17,17,20,0,0,0,13,35,52,1,18,82,2,48,17,17,12,5,51852923,10621029,8818362,9801541,7131748,13429573,12671699,10621029,0,0,0,6582870,23737649,31870213,283220,13325331,49148621,371354,16297537,16265344,14320900,12847765,2371052,553,144,113,101,103,121,115,144,0,0,0,92,245,356,4,123,574,14,338,116,111,85,33,2
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS300017,시계및귀금속,58884093 ,672 ,73,27,12,18,16,14,14,27,0,0,0,19,31,51,0,19,81,7,43,21,15,13,2,43633892,15250201,8128742,12130569,8650279,4998868,9725434,15250201,0,0,0,9699467,20939182,28245444,0,16574295,42309798,930405,18523613,12630868,14188019,10159062,2452126,490,182,77,123,104,90,96,182,0,0,0,125,206,341,0,125,547,42,287,147,97,86,13,2
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS100009,호프-간이주점,318427620 ,11362 ,76,24,9,18,20,16,15,13,11,48,2,0,0,8,42,73,27,10,27,28,22,11,3,209358545,109069075,35654019,30957608,42283024,45019208,55444686,59223341,49845734,153335215,183866,0,0,34449687,130458852,197919082,118456966,41235347,128152402,54652060,60813019,26812805,4710415,7640,3722,1523,1278,1551,1578,1710,1891,1831,5346,10,0,0,1288,4718,6634,4708,2259,4813,1551,1511,1088,119,12
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS100004,양식음식점,351485922 ,23121 ,73,27,13,15,16,15,15,14,13,4,1,28,17,41,8,49,51,2,56,21,9,9,2,245403497,106082425,43078530,49335295,49930962,50659274,52399436,57875966,48206459,33087792,1569356,75035653,46599195,142650407,52543519,167212344,165067691,6649433,182868630,79758710,30989934,26755115,5258218,16949,6172,2912,3405,3680,3510,3442,3263,2909,1082,214,6266,3894,9518,2147,10817,11509,564,12775,4589,1981,2018,401,4
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS100003,일식음식점,146650513 ,6939 ,73,27,12,14,15,15,17,18,8,25,0,13,8,20,35,61,39,4,48,22,11,11,4,106016344,40634169,18171219,21320450,19972980,21331988,25219707,28209199,12424970,26442544,79204,28328820,13753616,37312876,40733453,77149063,53259529,3597101,55372138,32480128,18742054,14319759,5897414,5196,1743,984,1024,1038,1089,1061,1147,596,667,9,1918,1140,2212,993,3664,2824,388,2790,1330,917,724,338,3
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS300015,가방,13023220 ,594 ,74,26,9,12,14,26,14,13,13,0,0,0,26,68,5,22,78,0,38,19,25,15,3,11002694,2020526,1084032,2058242,2212158,3494990,2153272,1046473,974053,0,0,14381,3930865,8197264,880710,2087043,10936177,79170,4090072,1923431,4534975,2235375,160197,431,163,52,69,79,150,81,75,88,0,0,2,162,398,32,135,459,2,226,114,155,81,16,1
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS300022,화장품,271648318 ,8037 ,74,26,14,14,17,14,15,14,12,0,4,19,22,38,17,32,68,4,53,16,9,14,4,228416922,43231396,42637523,27800667,42567010,50525058,64886664,29250408,13980988,0,36472771,84270208,52746135,78813463,19345741,67417186,204231132,3837291,66980324,43229298,21198413,92495592,43907400,5971,2066,1140,1129,1368,1108,1226,1113,953,0,349,1496,1807,3050,1335,2570,5467,312,4243,1302,738,1146,296,3
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS200030,피부관리실,14387361 ,191 ,66,34,6,18,14,12,16,23,11,0,28,28,28,14,3,7,93,0,61,15,9,16,0,6865017,7522344,1013595,1055859,1248064,1407897,2139602,5237426,2284918,0,2195895,4338645,6034289,964978,853554,1126700,13260661,0,6836869,3969338,2135238,1445916,0,130,61,14,32,28,24,32,42,19,0,52,56,52,25,6,12,179,0,116,30,14,31,0,1
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS300016,안경,112250253 ,1589 ,72,29,15,15,16,12,13,15,13,0,7,20,24,41,10,43,57,2,39,17,18,17,7,80931516,31318737,17904050,17064032,16084231,17192433,12686770,16759457,14559280,0,6487277,24100463,27274005,45440132,8948376,48837366,63412887,1743687,34084946,20211122,24176199,20496490,11537809,1134,455,240,236,249,197,212,243,212,0,102,313,376,646,152,678,911,36,614,270,292,266,111,2
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS200003,예술학원,201846243 ,917 ,76,24,17,19,8,24,9,22,2,0,4,35,17,29,15,39,61,0,27,31,30,6,5,159634348,42211895,43175565,23384765,15931167,41624731,35518120,38207494,4004401,0,8117784,63614201,47080718,66971473,16062067,65487916,132544613,0,69138419,55998203,46475063,17275542,9145301,717,200,150,148,65,238,116,162,38,0,30,294,173,286,134,313,585,0,243,276,276,65,37,3
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS200005,스포츠 강습,82809677 ,332 ,100,0,35,16,23,16,10,0,0,0,2,12,19,45,24,33,67,7,41,21,19,12,2,82809677,0,28369282,16938867,14691557,13891797,8918174,0,0,0,2626586,12908399,14093852,31439810,21741030,28902719,53906958,9214433,37949450,14906979,14575151,4489581,1674083,332,0,123,64,59,51,35,0,0,0,9,50,56,136,81,113,219,34,144,60,56,29,9,2
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS100006,패스트푸드점,414564847 ,60401 ,69,31,13,14,15,14,14,16,15,8,12,25,16,25,15,57,43,4,59,19,10,7,2,278710599,135854248,53173936,54139840,57394441,55920428,58081954,67298157,68556091,35717778,36007713,107548448,68862200,110346719,56081989,227707086,162062951,12196473,223581490,73140137,44983963,28726200,7141776,41677,18724,8039,8235,8750,8169,8484,9407,9317,5082,7417,14827,9434,14893,8748,33531,25031,2024,34703,10947,6042,3967,880,3
2015,3,D,발달상권,1001241,혜화역 대학로_2,CS100002,중식음식점,47683963 ,2529 ,79,21,14,15,17,16,17,15,6,0,0,21,25,49,6,37,63,3,73,14,6,4,1,36567654,11116309,6080055,6360186,8272542,7293720,8561151,7820455,3295854,0,25295,8152501,10924690,24267955,4313522,16466168,22754903,706057,26660807,6596621,2884703,1415304,957580,2009,520,364,378,439,417,411,367,153,0,2,535,622,1231,139,790,1334,60,1536,299,127,75,26,3
